so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Transmembrane 9 superfamily member 2	TM9SF2	Q99805	5.208674296007604	3	0.00072430487	4.194781751891097	810
Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase	PLA2G4A	P47712	5.124088748999451	3	0.0030658063	6.107717598659642	367
Ras-related protein Rab-8A;Ras-related protein Rab-8B	RAB8A;RAB8B	P61006;Q92930	5.095620498557658	3	0.0022904417	5.485183207880048	443
ADP-ribosylation factor-like protein 8B	ARL8B	Q9NVJ2	5.02479487987376	3	0.0019617176	4.984439471059361	877
CD63 antigen	CD63	P08962	5.009839329262778	3	0.0088065062	7.752400175790163	157
Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form	GALNT2	Q10471	4.834177226278953	3	0.0083177276	6.746699160132649	572
T-cell immunomodulatory protein	ITFG1	Q8TB96	4.827455845825686	3	0.00075135927	3.256457557961406	739
Translation machinery-associated protein 16	TMA16	Q96EY4	4.771664279327567	3	0.00086732744	3.271262083947037	786
Ras-related protein Rab-5A	RAB5A	P20339	4.675723250288492	3	0.0050565042	5.203828871354469	228
Ras-related protein Ral-A;Ras-related protein Ral-B	RALA;RALB	P11233;P11234	4.504374555717551	3	0.0015692529	3.249161763441072	181
Perilipin-3	PLIN3	O60664	4.443229689094821	3	0.0037617022	4.051943528314893	55
Myeloid-associated differentiation marker	MYADM	Q96S97	4.356285932210483	3	0.0010860908	2.624698945527141	802
Tubulin gamma-1 chain;Tubulin gamma-2 chain	TUBG1;TUBG2	P23258;Q9NRH3	4.302057143020146	3	0.0050815064	4.022380618184778	1238
Ubiquitin carboxyl-terminal hydrolase 5	USP5	P45974	4.273047860721075	3	0.0017034457	2.837019584198336	354
Proteasome activator complex subunit 3	PSME3	P61289	4.148893179523022	3	0.0047270963	3.539357721698054	454
Eukaryotic translation initiation factor 4E	EIF4E	P06730	4.090624174022771	3	0.0086532366	4.077833260274957	133
Cation-independent mannose-6-phosphate receptor	IGF2R	P11717	4.067713812597223	3	0.0031400712	2.958063931724251	185
Acetyl-CoA carboxylase 1;Biotin carboxylase	ACACA	Q13085;O00763	4.039187219357824	3	0.0026834882	2.766164494352072	582
Palladin	PALLD	Q8WX93	4.029812450349056	3	0.0046600089	3.244956521806342	752
ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	Q9NVJ2;Q96BM9	4.002140331516056	3	0.016403917	4.649539748186381	1974
Ras-related protein Rab-34	RAB34	Q9BZG1	3.919473505180576	3	0.0079266783	3.527301137988202	843
Ragulator complex protein LAMTOR1	LAMTOR1	Q6IAA8	3.913468953567111	3	0.021205613	4.723707974545674	685
V-type proton ATPase subunit d 2	ATP6V0D2	Q8N8Y2	3.836835619583081	3	0.020759212	4.450744033093579	724
Selenium-binding protein 1	SELENBP1	Q13228	3.817775811045991	3	0.0044729658	2.767093658491667	588
Ras-related protein Rab-35	RAB35	Q15286	3.735916035572458	3	0.0082535129	3.143899034878875	634
H(+)/Cl(-) exchange transporter 3	CLCN3	P51790	3.724544530596329	3	0.0028900481	2.27434261877432	403
Protein DEK	DEK	P35659	3.618062253211761	3	0.010450477	3.110611723745083	322
Nucleosome assembly protein 1-like 1	NAP1L1	P55209	3.589706004293475	3	0.037622865	4.485155036919877	1382
Desmoplakin	DSP	P15924	3.482562464633645	3	0.008846377	2.693212166816847	209
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Probable global transcription activator SNF2L1	SMARCA5;SMARCA1	O60264;P28370	3.466766075388559	3	0.003699932	2.049056477540763	1032
Oxidoreductase HTATIP2	HTATIP2	Q9BUP3	3.455641891126209	3	0.0090641463	2.662845602027273	830
Heterogeneous nuclear ribonucleoprotein M	HNRNPM	P52272	3.409821464215362	3	0.0050944141	2.168828019291157	407
GMP synthase [glutamine-hydrolyzing]	GMPS	P49915	3.389472706762756	3	0.014677557	2.94063242191504	389
Microtubule-associated protein 4	MAP4	P27816	3.378207540201437	3	0.016254509	3.008785792375409	274
Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	DUT	P33316	3.362550447163915	3	0.03576155	3.773666209556266	309
Transforming growth factor-beta-induced protein ig-h3	TGFBI	Q15582	3.350334050021409	3	0.0062150969	2.209595093835446	1560
DNA-dependent protein kinase catalytic subunit	PRKDC	P78527	3.34237793563323	3	0.048500348	4.078737941967877	524
Zinc-alpha-2-glycoprotein	AZGP1	P25311	3.331824440612781	3	0.033802364	3.632018511122093	258
Proteasome activator complex subunit 1	PSME1	Q06323	3.277346541189871	3	0.023799947	3.146880703702034	555
Transcription intermediary factor 1-beta	TRIM28	Q13263	3.250266730459593	3	0.024361536	3.110122517492599	589
DnaJ homolog subfamily A member 1	DNAJA1	P31689	3.138103036134293	3	0.015463647	2.509526008483798	300
Importin-5	IPO5	O00410	3.090601092187903	3	0.033977266	3.077565538820376	8
V-type proton ATPase 16 kDa proteolipid subunit	ATP6V0C	P27449	3.080383068178001	3	0.039352886	3.193989594207345	269
Syntaxin-10	STX10	O60499	2.997144013567031	3	0.013716167	2.195237138533543	52
40S ribosomal protein S17	RPS17	P08708	2.987893897957964	3	0.044641227	3.111542741742459	154
Histone-binding protein RBBP7	RBBP7	Q16576	2.964638477101968	3	0.03829658	2.923706556914555	660
Melanoma-associated antigen D2	MAGED2	Q9UNF1	2.960354770550413	3	0.037205886	2.889793425723028	920
Rho guanine nucleotide exchange factor 2	ARHGEF2	Q92974	2.956026278821088	3	0.017739261	2.305311556144912	765
Squalene synthase	FDFT1	P37268	2.948207656593894	3	0.012068151	2.041809651901758	1312
Glycosylated lysosomal membrane protein	GLMP	Q8WWB7	2.918793130916416	3	0.012123815	2.003374859725008	750
Filamin-B	FLNB	O75369	2.917905081798025	3	0.03554013	2.767578243228886	65
40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	RPS5	P46782	2.903707112117175	3	0.047677483	2.993888487261529	364
Methylated-DNA--protein-cysteine methyltransferase	MGMT	P16455	2.868063045355321	3	0.033399511	2.624064347987339	213
PITH domain-containing protein 1	PITHD1	Q9GZP4	2.852876355832329	3	0.040198229	2.745527335758373	845
Calponin-2	CNN2	Q99439	2.849074696625973	3	0.024759328	2.366596191729967	805
DNA damage-binding protein 1	DDB1	Q16531	2.834993940262493	3	0.030105731	2.485684307603959	657
Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	PPP2R1A	P30153;P30154	2.752749087882968	3	0.040691245	2.570858296232432	293
Peflin	PEF1	Q9UBV8	2.749657933301972	3	0.043066353	2.609540948365136	901
Nucleosome assembly protein 1-like 4	NAP1L4	Q99733	2.731189327059358	3	0.029943554	2.309359323726011	809
Maspardin	SPG21	Q9NZD8	2.690005791183676	3	0.030888265	2.265452638520743	885
Transmembrane protein 9	TMEM9	Q9P0T7;Q9NQ34	2.676247554713285	3	0.048770361	2.574698611376834	893
Heat shock 70 kDa protein 14	HSPA14	Q0VDF9	2.668027192093469	3	0.026027273	2.11910611141645	570
Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	DLST	P36957	2.607824228652703	3	0.028501054	2.088815624579018	1311
ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y	DDX3X;DDX3Y	O00571;O15523;Q9NQI0	2.604641260697534	3	0.047172893	2.425586662140453	10
40S ribosomal protein S19	RPS19	P39019	2.598142526968747	3	0.030571239	2.119105750543678	329
Septin-2	SEPT2	Q15019	2.568257137125638	3	0.04283417	2.29747241026445	626
OCIA domain-containing protein 1	OCIAD1	Q9NX40	2.562954072961574	3	0.035182606	2.157382730817818	1988
RNA-binding protein 39	RBM39	Q14498	2.4139723356224	3	0.048138686	2.138303473180204	618
Sodium/potassium-transporting ATPase subunit beta-3	ATP1B3	P54709	5.353032527070397	2	0.0043017501	0.126159624543112	1376
Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2	P04899;P09471;P11488;P19087;A8MTJ3	4.571909972793335	2	0.00042377002	0.4355649461739226	1124
NADPH--cytochrome P450 reductase	POR	P16435	4.395547925452526	2	0.008618922	0.1987461937766759	1205
Flotillin-2	FLOT2	Q14254	3.994052005068415	2	0.021140665	0.2003826263536062	1521
Sterol O-acyltransferase 1	SOAT1	P35610	3.874016354052461	2	0.0097052306	0.2752811438344887	1300
Signal recognition particle receptor subunit alpha	SRPR	P08240	3.712687821418712	2	0.012993266	0.2819661547977155	1146
Vesicle transport through interaction with t-SNAREs homolog 1A	VTI1A	Q96AJ9	3.270780306143433	2	0.0077731237	0.4470859206755842	773
Constitutive coactivator of PPAR-gamma-like protein 1	FAM120A	Q9NZB2	3.247250546233488	2	0.0099167526	0.4223116911348468	2005
Ribosomal RNA processing protein 1 homolog B	RRP1B	Q14684	3.246993515976193	2	0.018467166	0.3502862506407264	1530
GPI transamidase component PIG-S	PIGS	Q96S52	3.235441636115517	2	0.039140001	0.2816426084106844	1821
Glutaryl-CoA dehydrogenase, mitochondrial	GCDH	Q92947	3.139274387924694	2	0.015198511	0.400236468063877	1761
Myc-associated zinc finger protein	MAZ	P56270	3.131652237427787	2	0.0075323228	0.4970348638125812	430
Tyrosine-protein phosphatase non-receptor type 1	PTPN1	P18031	2.984119796922634	2	0.013991941	0.4569164363611062	1213
Guanine nucleotide-binding protein G(i) subunit alpha-1	GNAI1	P63096	2.938296434201717	2	0.028405227	0.3811168602409887	1422
Coiled-coil domain-containing protein 127	CCDC127	Q96BQ5	2.850585649040312	2	0.015602333	0.4850565470829166	1777
GTPase Era, mitochondrial	ERAL1	O75616	2.444625565429774	2	0.040169541	0.4834630638034282	1062
Epidermal growth factor receptor	EGFR	P00533	2.384029485593913	2	0.042773206	0.494759286574432	1106
Cytidine deaminase	CDA	P32320	4.402300737605756	1	0.070306942	9.509035079192081	305
Cysteine-rich protein 1	CRIP1	P50238	3.490564771966334	1	0.065310948	4.94356143969846	390
Tubulin beta-8 chain	TUBB8	Q3ZCM7	3.172848972994188	1	0.056989323	3.80696795271322	670
Signal recognition particle 14 kDa protein	SRP14	P37108	3.117244410387684	1	0.05794806	3.681473416623831	325
Proteolipid protein 2	PLP2	Q04941	3.061914664932804	1	0.14202493	4.640496837340286	549
Tubulin alpha-4A chain	TUBA4A	P68366	2.929884097548356	1	0.10152473	3.827642069626739	518
U2 small nuclear ribonucleoprotein A	SNRPA1	P09661	2.806565161868768	1	0.064227566	3.061601806743505	164
X-ray repair cross-complementing protein 5	XRCC5	P13010	2.619986875730344	1	0.058977354	2.622008188093879	190
Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	Q8NC51	2.600553097460864	1	0.055109713	2.534640611724315	728
Transportin-1	TNPO1	Q92973;O14787	2.598755174896638	1	0.054794978	2.527123161044576	764
Protein arginine N-methyltransferase 1	PRMT1	Q99873;Q9NR22	2.595999064233812	1	0.058904413	2.577811665846819	814
Protein RCC2	RCC2	Q9P258	2.58687257831685	1	0.094399065	2.952301979140633	895
S-methyl-5-thioadenosine phosphorylase	MTAP	Q13126	2.559655799900021	1	0.053030703	2.435441211772097	583
Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.1;Histone H3;Histone H3.3C	HIST2H3A;HIST3H3;H3F3A;HIST1H3A;HIST2H3PS2;H3F3C	Q71DI3;Q16695;P84243;P68431;Q5TEC6;Q6NXT2	2.45997717969211	1	0.2386786	3.574622015397379	520
60S ribosomal protein L9	RPL9	P32969	2.394353679202915	1	0.13698949	2.88994272043829	307
60S acidic ribosomal protein P2	RPLP2	P05387	2.390917062331063	1	0.088783868	2.530199531283515	125
Solute carrier family 12 member 9	SLC12A9	Q9BXP2	2.352955954241835	1	0.056257926	2.148216884854012	838
Signal recognition particle subunit SRP68	SRP68	Q9UHB9	2.336921335343483	1	0.094528496	2.483688125549279	907
26S protease regulatory subunit 4	PSMC1	P62191	2.336425552940799	1	0.082556784	2.383659835682864	1405
40S ribosomal protein S12	RPS12	P25398	2.326280470917919	1	0.071480975	2.266507507094335	259
Inosine-5-monophosphate dehydrogenase 2	IMPDH2	P12268;P20839	2.305167174802545	1	0.061823051	2.138082653506758	187
Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha	NACA	E9PAV3;Q13765;Q9BZK3	2.293221542835944	1	0.16804788	2.865237232398262	3
40S ribosomal protein S13	RPS13	P62277	2.265770362835827	1	0.1104899	2.477856992665478	475
Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha;Putative nascent polypeptide-associated complex subunit alpha-like protein	NACA;NACAP1	E9PAV3;Q13765;Q9BZK3	2.24114582117868	1	0.23008804	3.037827378106887	959
Cystatin-A;Cystatin-A, N-terminally processed	CSTA	P01040	2.2223068200238	1	0.066734456	2.06573750110824	94
Isoleucine--tRNA ligase, mitochondrial	IARS2	Q9NSE4	2.220846237943576	1	0.081369601	2.190573130980875	1965
Ribonuclease P protein subunit p30	RPP30	P78346	2.204762989747461	1	0.11672351	2.414829500932545	1429
Mitochondrial fission 1 protein	FIS1	Q9Y3D6	2.174050882784464	1	0.07819359	2.095394773424514	2079
Calpain-1 catalytic subunit	CAPN1	P07384	2.162903085838408	1	0.073292293	2.039140791126421	1135
LanC-like protein 1	LANCL1	O43813	2.160854141256547	1	0.13045183	2.422176985887221	47
Histone acetyltransferase type B catalytic subunit	HAT1	O14929	2.077880922616167	1	0.096090659	2.085743974799089	16
40S ribosomal protein S29	RPS29	P62273	2.074337523372606	1	0.14294812	2.344883017993477	474
Arginase-1	ARG1	P05089	2.07424881324356	1	0.10183527	2.117184540550426	119
RNA-binding protein 14	RBM14	Q96PK6	2.073308445443622	1	0.18535315	2.533810080356033	1818
C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	MTHFD1	P11586	2.068784734906203	1	0.12053488	2.218981250403443	184
Exosome complex component RRP42	EXOSC7	Q15024	2.060396454030595	1	0.09792795	2.072400977844036	627
Protein SEC13 homolog	SEC13	P55735	2.052976448113494	1	0.091108546	2.017453653383814	427
Coronin-1C	CORO1C	Q9ULV4	2.029848002571622	1	0.19728944	2.505245264159002	918
DNA replication licensing factor MCM5	MCM5	P33992	2.013736462182905	1	0.15137336	2.287522417257687	310
60S ribosomal protein L10a	RPL10A	P62906	2.008202038508493	1	0.16717522	2.34790482491239	497
Ras-related protein Rap-1b;Ras-related protein Rap-1A;Ras-related protein Rap-1b-like protein	RAP1B;RAP1A	P61224;P62834;A6NIZ1	2.007710545847182	1	0.18622999	2.424622553966623	452
Caspase-14;Caspase-14 subunit p17, mature form;Caspase-14 subunit p10, mature form;Caspase-14 subunit p20, intermediate form;Caspase-14 subunit p8, intermediate form	CASP14	P31944	2.003163706854821	1	0.1136302	2.082992260396234	302
Cystathionine beta-synthase	CBS	P35520	2.000583560665724	1	0.11373354	2.079839346509353	317
Calcyclin-binding protein	CACYBP	Q9HB71	1.980767417468993	1	0.16361237	2.288787500218805	861
Lysosome-associated membrane glycoprotein 2	LAMP2	P13473	1.938223315197177	1	0.15441313	2.183901124726132	191
Signal transducer and activator of transcription 3	STAT3	P40763	1.929703286589753	1	0.14853793	2.145837274289858	337
60S ribosomal protein L38	RPL38	P63173	1.925509220089609	1	0.30875894	2.666835381993947	507
Histone deacetylase 6	HDAC6	Q9UBN7	1.924986640485269	1	0.20052341	2.341043482876796	899
Elongation factor 1-delta	EEF1D	P29692	1.919948415758636	1	0.13606319	2.075831122589768	286
Mitotic checkpoint protein BUB3	BUB3	O43684	1.91827557583872	1	0.13867633	2.085333200419196	41
Exportin-2	CSE1L	P55060	1.916968094986633	1	0.34099925	2.731553165088401	424
40S ribosomal protein S4, X isoform	RPS4X	P62701;Q8TD47;P22090	1.908541729918696	1	0.16396625	2.178441229120941	483
40S ribosomal protein S18	RPS18	P62269	1.879876262455404	1	0.19304255	2.243155006789648	473
Hepatoma-derived growth factor	HDGF	P51858	1.861170770334557	1	0.2024181	2.246096870933482	405
40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	P62854;Q5JNZ5	1.858684654675002	1	0.20984821	2.266694419891909	492
Secretory carrier-associated membrane protein 4	SCAMP4	Q969E2	1.844838166950822	1	0.18427853	2.158924667684932	768
Protein syndesmos	NUDT16L1	Q9BRJ7;Q96DE0	1.841054327065724	1	0.16308355	2.075507980198092	819
DNA replication licensing factor MCM3	MCM3	P25205	1.82971739655212	1	0.15566519	2.030603942999738	257
Transcription elongation factor B polypeptide 1	TCEB1	Q15369	1.82835049475112	1	0.19283082	2.163739698118126	638
Serpin B3	SERPINB3	P29508	1.828016595670032	1	0.25111917	2.342252270319683	284
Isoamyl acetate-hydrolyzing esterase 1 homolog	IAH1	Q2TAA2	1.821633556773449	1	0.26072696	2.358418051769627	667
Ras-related protein Rab-31	RAB31	Q13636;Q9UL26	1.817701514815564	1	0.20718931	2.19476860332861	599
Phenylalanine--tRNA ligase alpha subunit	FARSA	Q9Y285	1.796764064374816	1	0.20298874	2.149849988368492	928
SNW domain-containing protein 1	SNW1	Q13573	1.784197599103127	1	0.16768897	2.012100086528618	1507
Phenylalanine--tRNA ligase beta subunit	FARSB	Q9NSD9	1.767974505233344	1	0.26442689	2.281970417386314	874
ATP-dependent 6-phosphofructokinase, platelet type	PFKP	Q01813	1.741336183249658	1	0.19362545	2.039617515956667	541
Gelsolin	GSN	P06396	1.727724138810039	1	0.52240711	2.724012310509398	1131
Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PPP2CA;PPP2CB	P67775;P62714	1.707517529416801	1	0.20515558	2.027358033818792	1410
Cystatin-B	CSTB	P04080	1.64945578922509	1	0.30086616	2.18529665260617	106
ATP-dependent 6-phosphofructokinase, liver type	PFKL	P17858	1.5609626489906	1	0.27652773	2.003748324598676	1212
40S ribosomal protein S16	RPS16	P62249	1.546995622050886	1	0.29317972	2.019683964892274	469
KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1	Q07666	1.528516759794389	1	0.38727766	2.168262160025565	562
Neuroblast differentiation-associated protein AHNAK	AHNAK	Q09666	1.52412159611572	1	0.36357665	2.120960253684542	1474
40S ribosomal protein S27	RPS27	P42677	1.478215709536531	1	0.33599934	2.006323350716664	347
Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	UBA52;RPS27A;UBB;UBC	P62987;P62979;P0CG47;P0CG48	4.417479232107102	0	0.00018070581	1.595989662068088	168
Prohibitin-2	PHB2	Q99623	4.275661433017202	0	0.10140183	0.1028271261845614	1834
Basic leucine zipper and W2 domain-containing protein 2	BZW2	Q9Y6E2	3.86696132406496	0	0.00076925132	1.685328316442763	2103
Prohibitin	PHB	P35232	3.673149625888012	0	0.10331278	0.1552533557358214	1298
Skin-specific protein 32	XP32	Q5T750	3.651071955680351	0	0.001774212	1.866166244036898	678
Sigma non-opioid intracellular receptor 1	SIGMAR1	Q99720	3.602659223992447	0	0.057026237	0.1949621686395954	1837
Lysine--tRNA ligase	KARS	Q15046	3.46365005310388	0	0.0013693431	1.515887125131089	1545
Protein SCO2 homolog, mitochondrial	SCO2	O43819	3.388008431330647	0	0.001359128	1.435217035607594	1028
7-dehydrocholesterol reductase	DHCR7	Q9UBM7	3.336963766538972	0	0.082336426	0.2098520233069505	2020
Complement decay-accelerating factor	CD55	P08174	3.303366645341598	0	0.069134809	0.2263985447170442	1143
Thioredoxin-related transmembrane protein 1	TMX1	Q9H3N1	3.240336041650853	0	0.052531146	0.2568943480472247	1916
Serine hydroxymethyltransferase, mitochondrial	SHMT2	P34897;P34896	3.119432460302185	0	0.27884081	0.1690135982191998	1294
Malectin	MLEC	Q14165	3.11047767916655	0	0.070452578	0.2573181964892447	1517
Endoplasmic reticulum-Golgi intermediate compartment protein 1	ERGIC1	Q969X5	3.102007131473233	0	0.12572001	0.2174248093048849	1767
Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase	PAPSS1	O43252	3.077993219987	0	0.0052590864	1.739778367070073	32
Kinectin	KTN1	Q86UP2	3.065464471002905	0	0.18903515	0.197235751115962	1665
Erlin-1	ERLIN1	O75477	3.053593741553232	0	0.088145539	0.2502090598686426	1054
Monofunctional C1-tetrahydrofolate synthase, mitochondrial	MTHFD1L	Q6UB35	3.024910176533275	0	0.0094016278	1.997385939179027	1636
Sodium/potassium-transporting ATPase subunit beta-1	ATP1B1	P05026	3.006418813104588	0	0.079055168	0.2671368529780018	1126
Exosome complex component RRP46	EXOSC5	Q9NQT4	3.00486406347034	0	0.0054245223	1.669279427594408	1954
Lamin-B1	LMNB1	P20700	2.998148469277567	0	0.23548113	0.193431602053712	1223
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	GNB1	P62873;P16520	2.956792226615448	0	0.010829521	0.5029888956844367	1414
Heat shock cognate 71 kDa protein	HSPA8	P11142;P54652	2.930311995020244	0	0.0052272365	1.567629040286442	180
